task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,date,pct_normalized,auto_aug_mean,physical,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
Provide application or analytical support to researchers or traders on issues such as valuations or data.,provide application or analytical support to researchers or traders on issues such as valuations or data,Advise others on analytical techniques.,Advise others on business or operational matters.,Provide Consultation and Advice to Others,Financial Quantitative Analysts,financial quantitative analysts,13-2099.01,Miscellaneous Financial Specialists,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0099681462349204,5.0,False,0.300666923076923,3.58,95.0,E1,E2,81100.0,87110.0,77070.0,81180.0,60600.0,80810.0,87430.0,81100.0,80610.0,125110.0,61660.0,77540.0,77190.0,79440.0,81180.0,92410.0,79390.0,51160.0,65690.0,59860.0,109060.0,101400.0,99970.0,75040.0,83280.0,73920.0,75800.0,76350.0,66290.0,61930.0,83590.0,98630.0,80610.0,107490.0,80900.0,78260.0,90060.0,76980.0,83080.0,78610.0,78990.0,76400.0,86260.0,69240.0,71650.0,76530.0,75270.0,92930.0,80930.0,86200.0,64420.0,75810.0,81100.0,39270.0,81100.0,66065.0,530.0,130.0,910.0,370.0,14290.0,4030.0,716.0,1330.0,2460.0,6960.0,4070.0,840.0,210.0,5850.0,1930.0,1220.0,1140.0,690.0,2990.0,1250.0,3790.0,1535.0,2620.0,820.0,400.0,2710.0,270.0,480.0,1220.0,420.0,5510.0,720.0,9750.0,4190.0,150.0,4170.0,920.0,900.0,4030.0,510.0,930.0,90.0,2420.0,13550.0,3120.0,230.0,5070.0,2910.0,920.0,1620.0,100.0,28.0,670.0,14.0
Research new financial products or analytics to determine their usefulness.,research new financial products or analytics to determine their usefulness,"Assess the cost effectiveness of products, projects, or services.","Evaluate the characteristics, usefulness, or performance of products or technologies.","Judging the Qualities of Things, Services, or People",Financial Quantitative Analysts,financial quantitative analysts,13-2099.01,Miscellaneous Financial Specialists,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0031012010508641,5.0,False,0.1051923076923077,3.3,100.0,E2,E2,81100.0,87110.0,77070.0,81180.0,60600.0,80810.0,87430.0,81100.0,80610.0,125110.0,61660.0,77540.0,77190.0,79440.0,81180.0,92410.0,79390.0,51160.0,65690.0,59860.0,109060.0,101400.0,99970.0,75040.0,83280.0,73920.0,75800.0,76350.0,66290.0,61930.0,83590.0,98630.0,80610.0,107490.0,80900.0,78260.0,90060.0,76980.0,83080.0,78610.0,78990.0,76400.0,86260.0,69240.0,71650.0,76530.0,75270.0,92930.0,80930.0,86200.0,64420.0,75810.0,81100.0,39270.0,81100.0,66065.0,530.0,130.0,910.0,370.0,14290.0,4030.0,716.0,1330.0,2460.0,6960.0,4070.0,840.0,210.0,5850.0,1930.0,1220.0,1140.0,690.0,2990.0,1250.0,3790.0,1535.0,2620.0,820.0,400.0,2710.0,270.0,480.0,1220.0,420.0,5510.0,720.0,9750.0,4190.0,150.0,4170.0,920.0,900.0,4030.0,510.0,930.0,90.0,2420.0,13550.0,3120.0,230.0,5070.0,2910.0,920.0,1620.0,100.0,28.0,670.0,14.0
"Research or develop analytical tools to address issues such as portfolio construction or optimization, performance measurement, attribution, profit and loss measurement, or pricing models.",research or develop analytical tools to address issues such as portfolio construction or optimization performance measurement attribution profit and loss measurement or pricing models,Develop business or financial information systems.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,Financial Quantitative Analysts,financial quantitative analysts,13-2099.01,Miscellaneous Financial Specialists,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0549355614724502,4.525316455696204,False,0.2786538461538461,4.15,100.0,E2,E2,81100.0,87110.0,77070.0,81180.0,60600.0,80810.0,87430.0,81100.0,80610.0,125110.0,61660.0,77540.0,77190.0,79440.0,81180.0,92410.0,79390.0,51160.0,65690.0,59860.0,109060.0,101400.0,99970.0,75040.0,83280.0,73920.0,75800.0,76350.0,66290.0,61930.0,83590.0,98630.0,80610.0,107490.0,80900.0,78260.0,90060.0,76980.0,83080.0,78610.0,78990.0,76400.0,86260.0,69240.0,71650.0,76530.0,75270.0,92930.0,80930.0,86200.0,64420.0,75810.0,81100.0,39270.0,81100.0,66065.0,530.0,130.0,910.0,370.0,14290.0,4030.0,716.0,1330.0,2460.0,6960.0,4070.0,840.0,210.0,5850.0,1930.0,1220.0,1140.0,690.0,2990.0,1250.0,3790.0,1535.0,2620.0,820.0,400.0,2710.0,270.0,480.0,1220.0,420.0,5510.0,720.0,9750.0,4190.0,150.0,4170.0,920.0,900.0,4030.0,510.0,930.0,90.0,2420.0,13550.0,3120.0,230.0,5070.0,2910.0,920.0,1620.0,100.0,28.0,670.0,14.0
Develop or implement risk-assessment models or methodologies.,develop or implement riskassessment models or methodologies,Apply mathematical models of financial or business conditions.,Analyze business or financial data.,Analyzing Data or Information,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0153952480739326,4.491935483870967,False,0.2276829086538461,3.77625,94.87,E1,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
Develop or implement risk-assessment models or methodologies.,develop or implement riskassessment models or methodologies,Develop financial analysis methods.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0153952480739326,4.491935483870967,False,0.2276829086538461,3.77625,94.87,E1,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
Conduct statistical analyses to quantify risk using statistical analysis software or econometric models.,conduct statistical analyses to quantify risk using statistical analysis software or econometric models,Assess risks to business operations.,Analyze business or financial risks.,Analyzing Data or Information,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0031012010508641,5.0,False,0.4467537590497737,4.030470588235295,92.93488235294116,E2,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
"Identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments.",identify key risks and mitigating factors of potential investments such as asset types and values legal and ownership structures professional reputations customer bases or industry segments,Assess risks to business operations.,Analyze business or financial risks.,Analyzing Data or Information,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.002990443870476,5.0,False,0.4467537590497737,4.030470588235295,92.93488235294116,E2,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
"Identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments.",identify key risks and mitigating factors of potential investments such as asset types and values legal and ownership structures professional reputations customer bases or industry segments,Analyze business or financial data.,Analyze business or financial data.,Analyzing Data or Information,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.002990443870476,5.0,False,0.4467537590497737,4.030470588235295,92.93488235294116,E2,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
Confer with traders to identify and communicate risks associated with specific trading strategies or positions.,confer with traders to identify and communicate risks associated with specific trading strategies or positions,Confer with others about financial matters.,"Coordinate activities with clients, agencies, or organizations.","Communicating with Supervisors, Peers, or Subordinates",Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0032119582312521,5.0,False,0.179876282051282,3.551666666666667,79.32333333333334,E0,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
"Track, measure, or report on aspects of market risk for traded issues.",track measure or report on aspects of market risk for traded issues,Monitor business indicators.,Monitor financial data or activities.,"Monitor Processes, Materials, or Surroundings",Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0032119582312521,5.0,False,0.7206576546147305,3.97812925170068,75.90853528911565,E2,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
"Track, measure, or report on aspects of market risk for traded issues.",track measure or report on aspects of market risk for traded issues,Present business-related information to audiences.,"Provide information to guests, clients, or customers.",Communicating with Persons Outside Organization,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0032119582312521,5.0,False,0.7206576546147305,3.97812925170068,75.90853528911565,E2,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
Maintain input or data quality of risk management systems.,maintain input or data quality of risk management systems,Maintain data in information systems or databases.,Maintain operational records.,Documenting/Recording Information,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0089713316114283,3.6119402985074633,False,0.6684951736874237,4.0263849206349205,83.64628571428571,E1,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
"Produce reports or presentations that outline findings, explain risk positions, or recommend changes.",produce reports or presentations that outline findings explain risk positions or recommend changes,Present business-related information to audiences.,"Provide information to guests, clients, or customers.",Communicating with Persons Outside Organization,Risk Management Specialists,risk management specialists,13-2099.02,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0039872584939681,5.0,False,1.406719606215406,4.113406862823095,81.79977776511939,E2,E2,117330.0,81750.0,85370.0,102800.0,66110.0,129110.0,120300.0,113990.0,139440.0,99230.0,99900.0,100570.0,89860.0,76870.0,104300.0,99250.0,105680.0,84790.0,74640.0,58440.0,141020.0,117130.0,130400.0,103940.0,105420.0,96100.0,100620.0,100920.0,94280.0,100010.0,158320.0,129220.0,87260.0,136830.0,132040.0,74630.0,98650.0,85140.0,109580.0,103040.0,104470.0,99520.0,78960.0,90950.0,103760.0,77770.0,117330.0,126510.0,123150.0,94350.0,97820.0,119550.0,117330.0,60360.0,117330.0,31925.0,180.0,50.0,1700.0,150.0,5740.0,1050.0,660.0,1160.0,210.0,3770.0,2180.0,90.0,270.0,2920.0,380.0,530.0,150.0,500.0,520.0,131.0,890.0,1440.0,1150.0,1190.0,230.0,1070.0,50.0,250.0,570.0,300.0,2760.0,180.0,12060.0,3200.0,90.0,2110.0,330.0,430.0,2370.0,450.0,560.0,130.0,540.0,4780.0,630.0,62.0,1770.0,900.0,50.0,610.0,170.0,14.0,290.0,7.0
Analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies,Analyze business or financial data.,Analyze business or financial data.,Analyzing Data or Information,Investment Underwriters,investment underwriters,13-2099.03,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0085283028898763,4.552238805970149,False,0.4523118747429042,4.005508021390375,86.96278074866309,E2,E2,102740.0,91290.0,102240.0,93540.0,81110.0,109110.0,103850.0,109500.0,101800.0,105780.0,94490.0,99420.0,94640.0,100830.0,101180.0,81760.0,92370.0,84860.0,81660.0,75680.0,88320.0,100370.0,111040.0,95420.0,102990.0,79580.0,98420.0,99190.0,85320.0,83430.0,82520.0,108610.0,87630.0,127930.0,102390.0,78170.0,94280.0,79640.0,120590.0,84460.0,100550.0,93670.0,99150.0,92990.0,99150.0,91370.0,99090.0,105490.0,107210.0,69030.0,95570.0,187090.0,102740.0,63000.0,69990.0,180990.0,3410.0,190.0,5940.0,1390.0,45380.0,8040.0,1961.0,2290.0,3670.0,23900.0,9780.0,600.0,680.0,20520.0,3680.0,2000.0,1870.0,2460.0,1450.0,710.0,5360.0,14790.0,7400.0,7450.0,720.0,4430.0,440.0,1184.0,1830.0,580.0,10380.0,930.0,52380.0,12710.0,300.0,9760.0,1550.0,2820.0,13310.0,1790.0,3600.0,820.0,4910.0,28820.0,4510.0,230.0,10410.0,8820.0,400.0,5430.0,190.0,77.0,1460.0,40.0
"Structure or negotiate deals, such as corporate mergers, sales, or acquisitions.",structure or negotiate deals such as corporate mergers sales or acquisitions,Negotiate contracts with clients or service providers.,Negotiate contracts or agreements.,Resolving Conflicts and Negotiating with Others,Investment Underwriters,investment underwriters,13-2099.03,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,2026-02-12,0.0091928459722043,5.0,False,0.4475998664529914,3.8540277777777776,79.40666666666667,,,102740.0,91290.0,102240.0,93540.0,81110.0,109110.0,103850.0,109500.0,101800.0,105780.0,94490.0,99420.0,94640.0,100830.0,101180.0,81760.0,92370.0,84860.0,81660.0,75680.0,88320.0,100370.0,111040.0,95420.0,102990.0,79580.0,98420.0,99190.0,85320.0,83430.0,82520.0,108610.0,87630.0,127930.0,102390.0,78170.0,94280.0,79640.0,120590.0,84460.0,100550.0,93670.0,99150.0,92990.0,99150.0,91370.0,99090.0,105490.0,107210.0,69030.0,95570.0,187090.0,102740.0,63000.0,69990.0,180990.0,3410.0,190.0,5940.0,1390.0,45380.0,8040.0,1961.0,2290.0,3670.0,23900.0,9780.0,600.0,680.0,20520.0,3680.0,2000.0,1870.0,2460.0,1450.0,710.0,5360.0,14790.0,7400.0,7450.0,720.0,4430.0,440.0,1184.0,1830.0,580.0,10380.0,930.0,52380.0,12710.0,300.0,9760.0,1550.0,2820.0,13310.0,1790.0,3600.0,820.0,4910.0,28820.0,4510.0,230.0,10410.0,8820.0,400.0,5430.0,190.0,77.0,1460.0,40.0
