task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
"Draft or proofread judicial opinions, decisions, or citations.",draft or proofread judicial opinions decisions or citations,Prepare documentation of legal proceedings.,Record information about legal matters.,Documenting/Recording Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Judicial Law Clerks,23-1012,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0066099531569883,2026-02-12,2.359183076923077,4.81,90.31,1.0555555555555556,E2,E1,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Draft or proofread judicial opinions, decisions, or citations.",draft or proofread judicial opinions decisions or citations,Prepare legal documents.,Prepare legal or regulatory documents.,Documenting/Recording Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Judicial Law Clerks,23-1012,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0066099531569883,2026-02-12,2.359183076923077,4.81,90.31,1.0555555555555556,E2,E1,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",review complaints petitions motions or pleadings that have been filed to determine issues involved or basis for relief,Research relevant legal materials to aid decision making.,Consult legal materials or public records.,Getting Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Judicial Law Clerks,23-1012,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0050493983556746,2026-02-12,2.335165,4.64,98.73,1.0555555555555556,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",review complaints petitions motions or pleadings that have been filed to determine issues involved or basis for relief,Identify implications for cases from legal precedents or other legal information.,"Research laws, precedents, or other legal data.",Analyzing Data or Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Judicial Law Clerks,23-1012,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0050493983556746,2026-02-12,2.335165,4.64,98.73,1.0555555555555556,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
Respond to questions from judicial officers or court staff on general legal issues.,respond to questions from judicial officers or court staff on general legal issues,Confer with court staff to clarify information.,"Discuss legal matters with clients, disputants, or legal professionals or staff.","Communicating with Supervisors, Peers, or Subordinates",Judicial Law Clerks,judicial law clerks,23-1012.00,Judicial Law Clerks,23-1012,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,False,1.0,0.0014849960696586,2026-02-12,0.6761846153846155,3.25,92.8,1.0555555555555556,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",determine existence and amount of liability according to current laws administrative and judicial precedents and available evidence,Make decisions in legal cases.,Make legal decisions.,Making Decisions and Solving Problems,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,4.253164556962026,0.1190262058822263,2026-02-12,2.5469246153846155,4.68,92.69,0.9285714285714286,E0,E2,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.000000000000004,7.0,40.0,3.0
Prepare written opinions and decisions.,prepare written opinions and decisions,Prepare written decisions for legal proceedings.,Record information about legal matters.,Documenting/Recording Information,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,4.348571428571429,0.0180563940925229,2026-02-12,2.363163076923077,4.65,96.85,0.9285714285714286,E1,E1,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.000000000000004,7.0,40.0,3.0
"Research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",research and analyze laws regulations policies and precedent decisions to prepare for hearings and to determine conclusions,Evaluate information related to legal matters in public or personal records.,Consult legal materials or public records.,Getting Information,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0192361449578776,2026-02-12,1.7822938461538462,4.52,93.68,0.9285714285714286,E2,E2,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.000000000000004,7.0,40.0,3.0
"Research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",research and analyze laws regulations policies and precedent decisions to prepare for hearings and to determine conclusions,Research relevant legal materials to aid decision making.,Consult legal materials or public records.,Getting Information,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0192361449578776,2026-02-12,1.7822938461538462,4.52,93.68,0.9285714285714286,E2,E2,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.000000000000004,7.0,40.0,3.0
"Research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",research and analyze laws regulations policies and precedent decisions to prepare for hearings and to determine conclusions,Identify implications for cases from legal precedents or other legal information.,"Research laws, precedents, or other legal data.",Analyzing Data or Information,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0192361449578776,2026-02-12,1.7822938461538462,4.52,93.68,0.9285714285714286,E2,E2,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.000000000000004,7.0,40.0,3.0
Explain to claimants how they can appeal rulings that go against them.,explain to claimants how they can appeal rulings that go against them,Provide legal advice to clients.,Advise others on legal or regulatory matters.,Providing Consultation and Advice to Others,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,1.2669117647058823,0.0002467696685977,2026-02-12,2.3006676923076923,4.22,79.02,0.9285714285714286,E2,E1,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.000000000000004,7.0,40.0,3.0
Prepare written opinions or decisions regarding cases.,prepare written opinions or decisions regarding cases,Prepare written decisions for legal proceedings.,Record information about legal matters.,Documenting/Recording Information,"Arbitrators, Mediators, and Conciliators",arbitrators mediators and conciliators,23-1022.00,"Arbitrators, Mediators, and Conciliators",23-1022,23-1022.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,4.158974358974358,0.0315938202466599,2026-02-12,0.8500430769230769,4.84,100.0,1.0,E1,E1,75530.0,76810.0,75530.0,82150.0,75530.0,97680.0,82590.0,75530.0,75530.0,110300.0,75530.0,75530.0,75530.0,75530.0,162410.0,57390.0,75530.0,64970.0,75530.0,46100.0,75530.0,58890.0,75530.0,76270.0,75530.0,75530.0,75530.0,64980.0,75530.0,75530.0,75530.0,75530.0,110180.0,70800.0,75320.0,75530.0,68790.0,36780.0,75530.0,67890.0,63770.0,58990.0,75530.0,62140.0,50940.0,75530.0,75530.0,79530.0,75530.0,75530.0,75530.0,75530.0,75530.0,50960.0,75530.0,9210.0,40.0,19.0,160.0,77.0,1072.0,30.0,100.0,29.0,150.0,584.0,288.0,37.0,50.0,80.0,60.0,92.0,40.0,118.0,80.0,38.0,80.0,214.0,190.0,174.0,68.0,70.0,40.0,60.0,91.0,40.0,252.0,40.0,1050.0,100.0,25.0,130.0,100.0,116.0,310.0,29.0,70.0,27.0,50.0,828.0,102.0,18.0,120.0,209.0,41.0,260.0,17.0,4.0,70.0,2.0
"Apply relevant laws, regulations, policies, or precedents to reach conclusions.",apply relevant laws regulations policies or precedents to reach conclusions,Identify implications for cases from legal precedents or other legal information.,"Research laws, precedents, or other legal data.",Analyzing Data or Information,"Arbitrators, Mediators, and Conciliators",arbitrators mediators and conciliators,23-1022.00,"Arbitrators, Mediators, and Conciliators",23-1022,23-1022.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0094432654745791,2026-02-12,0.7990246153846153,4.63,100.0,1.0,E0,E2,75530.0,76810.0,75530.0,82150.0,75530.0,97680.0,82590.0,75530.0,75530.0,110300.0,75530.0,75530.0,75530.0,75530.0,162410.0,57390.0,75530.0,64970.0,75530.0,46100.0,75530.0,58890.0,75530.0,76270.0,75530.0,75530.0,75530.0,64980.0,75530.0,75530.0,75530.0,75530.0,110180.0,70800.0,75320.0,75530.0,68790.0,36780.0,75530.0,67890.0,63770.0,58990.0,75530.0,62140.0,50940.0,75530.0,75530.0,79530.0,75530.0,75530.0,75530.0,75530.0,75530.0,50960.0,75530.0,9210.0,40.0,19.0,160.0,77.0,1072.0,30.0,100.0,29.0,150.0,584.0,288.0,37.0,50.0,80.0,60.0,92.0,40.0,118.0,80.0,38.0,80.0,214.0,190.0,174.0,68.0,70.0,40.0,60.0,91.0,40.0,252.0,40.0,1050.0,100.0,25.0,130.0,100.0,116.0,310.0,29.0,70.0,27.0,50.0,828.0,102.0,18.0,120.0,209.0,41.0,260.0,17.0,4.0,70.0,2.0
"Apply relevant laws, regulations, policies, or precedents to reach conclusions.",apply relevant laws regulations policies or precedents to reach conclusions,Make decisions in legal cases.,Make legal decisions.,Making Decisions and Solving Problems,"Arbitrators, Mediators, and Conciliators",arbitrators mediators and conciliators,23-1022.00,"Arbitrators, Mediators, and Conciliators",23-1022,23-1022.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,5.0,0.0094432654745791,2026-02-12,0.7990246153846153,4.63,100.0,1.0,E0,E2,75530.0,76810.0,75530.0,82150.0,75530.0,97680.0,82590.0,75530.0,75530.0,110300.0,75530.0,75530.0,75530.0,75530.0,162410.0,57390.0,75530.0,64970.0,75530.0,46100.0,75530.0,58890.0,75530.0,76270.0,75530.0,75530.0,75530.0,64980.0,75530.0,75530.0,75530.0,75530.0,110180.0,70800.0,75320.0,75530.0,68790.0,36780.0,75530.0,67890.0,63770.0,58990.0,75530.0,62140.0,50940.0,75530.0,75530.0,79530.0,75530.0,75530.0,75530.0,75530.0,75530.0,50960.0,75530.0,9210.0,40.0,19.0,160.0,77.0,1072.0,30.0,100.0,29.0,150.0,584.0,288.0,37.0,50.0,80.0,60.0,92.0,40.0,118.0,80.0,38.0,80.0,214.0,190.0,174.0,68.0,70.0,40.0,60.0,91.0,40.0,252.0,40.0,1050.0,100.0,25.0,130.0,100.0,116.0,310.0,29.0,70.0,27.0,50.0,828.0,102.0,18.0,120.0,209.0,41.0,260.0,17.0,4.0,70.0,2.0
"Confer with disputants to clarify issues, identify underlying concerns, and develop an understanding of their respective needs and interests.",confer with disputants to clarify issues identify underlying concerns and develop an understanding of their respective needs and interests,Meet with individuals involved in legal processes to provide information and clarify issues.,"Discuss legal matters with clients, disputants, or legal professionals or staff.","Communicating with Supervisors, Peers, or Subordinates","Arbitrators, Mediators, and Conciliators",arbitrators mediators and conciliators,23-1022.00,"Arbitrators, Mediators, and Conciliators",23-1022,23-1022.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,False,3.366409217131184,0.0120984469906632,2026-02-12,0.5671153846153847,4.37,100.0,1.0,E2,E2,75530.0,76810.0,75530.0,82150.0,75530.0,97680.0,82590.0,75530.0,75530.0,110300.0,75530.0,75530.0,75530.0,75530.0,162410.0,57390.0,75530.0,64970.0,75530.0,46100.0,75530.0,58890.0,75530.0,76270.0,75530.0,75530.0,75530.0,64980.0,75530.0,75530.0,75530.0,75530.0,110180.0,70800.0,75320.0,75530.0,68790.0,36780.0,75530.0,67890.0,63770.0,58990.0,75530.0,62140.0,50940.0,75530.0,75530.0,79530.0,75530.0,75530.0,75530.0,75530.0,75530.0,50960.0,75530.0,9210.0,40.0,19.0,160.0,77.0,1072.0,30.0,100.0,29.0,150.0,584.0,288.0,37.0,50.0,80.0,60.0,92.0,40.0,118.0,80.0,38.0,80.0,214.0,190.0,174.0,68.0,70.0,40.0,60.0,91.0,40.0,252.0,40.0,1050.0,100.0,25.0,130.0,100.0,116.0,310.0,29.0,70.0,27.0,50.0,828.0,102.0,18.0,120.0,209.0,41.0,260.0,17.0,4.0,70.0,2.0
