task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,eloundu_human,eloundu_gpt4,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
Write reports to document wind farm collector system test results.,write reports to document wind farm collector system test results,Document design or operational test results.,"Document technical designs, procedures, or activities.",Documenting/Recording Information,Wind Energy Engineers,wind energy engineers,17-2199.10,Wind Energy Engineers,17-2199,17-2199.10,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,2.33,0.0405858520551307,2025-04-24,0.1364015384615384,2.81,46.69,1.0,E2,E1,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,3499.0,3370.0,52.0,494.0,108.0,4921.0,485.0,301.0,24.0,490.0,1694.0,3970.0,920.0,110.0,559.0,1980.0,227.0,143.0,104.0,1417.0,130.0,6670.0,544.0,1231.0,1380.0,104.0,238.0,52.0,61.0,143.0,108.0,3910.0,1720.0,932.0,786.0,50.0,5970.0,197.0,472.0,875.0,390.0,1430.0,220.0,856.0,1838.0,282.0,67.0,1111.0,585.0,113.0,141.0,35.0,15.0,74.0,1.0
"Conduct engineering site audits to collect structural, electrical, and related site information for use in the design of residential or commercial solar power systems.",conduct engineering site audits to collect structural electrical and related site information for use in the design of residential or commercial solar power systems,Collect data about project sites.,Gather data about operational or development activities.,Getting Information,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,True,1.0,0.0018877140490758,2025-04-24,0.75458,4.46,100.0,1.0,E0,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
"Create plans for solar energy system development, monitoring, and evaluation activities.",create plans for solar energy system development monitoring and evaluation activities,Prepare detailed work plans.,Plan work activities.,"Organizing, Planning, and Prioritizing Work",Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,1.0,0.0009438570245379,2025-04-24,1.2139707692307693,4.44,100.0,1.0,E2,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
"Create electrical single-line diagrams, panel schedules, or connection diagrams for solar electric systems, using computer-aided design (CAD) software.",create electrical singleline diagrams panel schedules or connection diagrams for solar electric systems using computeraided design cad software,Create graphical representations of energy production systems.,Create visual designs or displays.,Thinking Creatively,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,2.07,0.0066069991717654,2025-04-24,0.9436376923076922,4.21,100.0,1.0,E2,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
Perform computer simulation of solar photovoltaic (PV) generation system performance or energy production to optimize efficiency.,perform computer simulation of solar photovoltaic pv generation system performance or energy production to optimize efficiency,Create models of engineering designs or methods.,"Develop models of systems, processes, or products.",Thinking Creatively,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,3.67,0.023596425613448,2025-04-24,1.0700426923076924,4.14,100.0,1.0,E2,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
Review specifications and recommend engineering or manufacturing changes to achieve solar design objectives.,review specifications and recommend engineering or manufacturing changes to achieve solar design objectives,Evaluate plans or specifications to determine technological or environmental implications.,Assess compliance with environmental standards or regulations.,Evaluating Information to Determine Compliance with Standards,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,2.6,0.0349227099079032,2025-04-24,0.6733846153846155,3.88,92.86,1.0,E0,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
Review specifications and recommend engineering or manufacturing changes to achieve solar design objectives.,review specifications and recommend engineering or manufacturing changes to achieve solar design objectives,"Recommend technical design or process changes to improve efficiency, quality, or performance.",Advise others on business or operational matters.,Providing Consultation and Advice to Others,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,2.6,0.0349227099079032,2025-04-24,0.6733846153846155,3.88,92.86,1.0,E0,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
Create checklists for review or inspection of completed solar installation projects.,create checklists for review or inspection of completed solar installation projects,Inspect finished products to locate flaws.,Inspect completed work or finished products.,"Inspecting Equipment, Structures, or Materials",Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,1.0,0.0009438570245379,2025-04-24,0.165515,3.56,89.29,1.0,E1,E1,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
"Perform thermal, stress, or cost reduction analyses for solar systems.",perform thermal stress or cost reduction analyses for solar systems,Analyze green technology design requirements.,"Evaluate designs, specifications, or other technical data.",Analyzing Data or Information,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,1.0,0.0009438570245379,2025-04-24,0.2341511538461538,3.24,89.29,1.0,E2,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
"Perform thermal, stress, or cost reduction analyses for solar systems.",perform thermal stress or cost reduction analyses for solar systems,Analyze costs and benefits of proposed designs or projects.,"Evaluate designs, specifications, or other technical data.",Analyzing Data or Information,Solar Energy Systems Engineers,solar energy systems engineers,17-2199.11,Solar Energy Systems Engineers,17-2199,17-2199.11,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,1.0,0.0009438570245379,2025-04-24,0.2341511538461538,3.24,89.29,1.0,E2,E2,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,1591.0,3370.0,24.0,225.0,49.0,2237.0,220.0,137.0,11.0,223.0,770.0,3970.0,920.0,50.0,254.0,1980.0,103.0,65.0,47.0,644.0,59.0,6670.0,247.0,560.0,1380.0,47.0,108.0,24.0,28.0,65.0,49.0,3910.0,1720.0000000000002,424.0,357.0,23.0,5970.0,89.0,214.0,398.0,390.0,1430.0,220.0,389.0,836.0,128.0,30.0,505.0,266.0,51.0,64.0,16.0,7.0,34.0,0.0
"Produce drawings, using computer-assisted drafting systems (CAD) or drafting machines, or by hand, using compasses, dividers, protractors, triangles, and other drafting devices.",produce drawings using computerassisted drafting systems cad or drafting machines or by hand using compasses dividers protractors triangles and other drafting devices,Create graphical representations of civil structures.,Create visual designs or displays.,Thinking Creatively,Architectural and Civil Drafters,architectural and civil drafters,17-3011.00,Architectural and Civil Drafters,17-3011,17-3011.00,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,3.67,0.0141578553680688,2025-04-24,6.06674,4.86,100.0,1.1428571428571428,E2,E2,64280.0,56030.0,85700.0,61460.0,60390.0,74390.0,76960.0,66920.0,62230.0,88430.0,61080.0,65220.0,64110.0,58690.0,56580.0,60860.0,63640.0,60940.0,54260.0,72580.0,70760.0,71810.0,75850.0,57990.0,67150.0,57570.0,62290.0,68010.0,60240.0,71460.0,62090.0,57240.0,59050.0,74760.0,63590.0,68010.0,60540.0,63050.0,67430.0,63370.0,66820.0,62890.0,53060.0,64980.0,61530.0,62350.0,60470.0,64100.0,65140.0,63880.0,62260.0,62360.0,47420.0,35300.0,64280.0,109550.0,1350.0,120.0,2600.0,820.0,12950.0,3300.0,740.0,390.0,540.0,8140.0,3480.0,640.0,1110.0,1760.0,1700.0,900.0000000000001,660.0,1220.0,1180.0,690.0,1030.0,2730.0,2120.0,2440.0,380.0,2420.0,540.0,770.0,1310.0,400.0,1990.0,340.0,8010.0,3140.0,320.0,3260.0,1530.0,1440.0,5230.0,240.0,1610.0,440.0,1410.0,13480.0,1600.0,280.0,2320.0,1910.0,330.0,2060.0,190.0,70.0,450.00000000000006,24.0
"Draft plans and detailed drawings for structures, installations, and construction projects, such as highways, sewage disposal systems, and dikes, working from sketches or notes.",draft plans and detailed drawings for structures installations and construction projects such as highways sewage disposal systems and dikes working from sketches or notes,Create graphical representations of civil structures.,Create visual designs or displays.,Thinking Creatively,Architectural and Civil Drafters,architectural and civil drafters,17-3011.00,Architectural and Civil Drafters,17-3011,17-3011.00,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,3.67,0.0141578553680688,2025-04-24,4.269230769230769,4.6,95.24,1.1428571428571428,E2,E2,64280.0,56030.0,85700.0,61460.0,60390.0,74390.0,76960.0,66920.0,62230.0,88430.0,61080.0,65220.0,64110.0,58690.0,56580.0,60860.0,63640.0,60940.0,54260.0,72580.0,70760.0,71810.0,75850.0,57990.0,67150.0,57570.0,62290.0,68010.0,60240.0,71460.0,62090.0,57240.0,59050.0,74760.0,63590.0,68010.0,60540.0,63050.0,67430.0,63370.0,66820.0,62890.0,53060.0,64980.0,61530.0,62350.0,60470.0,64100.0,65140.0,63880.0,62260.0,62360.0,47420.0,35300.0,64280.0,109550.0,1350.0,120.0,2600.0,820.0,12950.0,3300.0,740.0,390.0,540.0,8140.0,3480.0,640.0,1110.0,1760.0,1700.0,900.0000000000001,660.0,1220.0,1180.0,690.0,1030.0,2730.0,2120.0,2440.0,380.0,2420.0,540.0,770.0,1310.0,400.0,1990.0,340.0,8010.0,3140.0,320.0,3260.0,1530.0,1440.0,5230.0,240.0,1610.0,440.0,1410.0,13480.0,1600.0,280.0,2320.0,1910.0,330.0,2060.0,190.0,70.0,450.00000000000006,24.0
"Coordinate structural, electrical, and mechanical designs and determine a method of presentation to graphically represent building plans.",coordinate structural electrical and mechanical designs and determine a method of presentation to graphically represent building plans,Create graphical representations of structures or landscapes.,Create visual designs or displays.,Thinking Creatively,Architectural and Civil Drafters,architectural and civil drafters,17-3011.00,Architectural and Civil Drafters,17-3011,17-3011.00,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,2.87,0.0311472818097515,2025-04-24,1.876874615384616,4.38,91.71,1.1428571428571428,E2,E2,64280.0,56030.0,85700.0,61460.0,60390.0,74390.0,76960.0,66920.0,62230.0,88430.0,61080.0,65220.0,64110.0,58690.0,56580.0,60860.0,63640.0,60940.0,54260.0,72580.0,70760.0,71810.0,75850.0,57990.0,67150.0,57570.0,62290.0,68010.0,60240.0,71460.0,62090.0,57240.0,59050.0,74760.0,63590.0,68010.0,60540.0,63050.0,67430.0,63370.0,66820.0,62890.0,53060.0,64980.0,61530.0,62350.0,60470.0,64100.0,65140.0,63880.0,62260.0,62360.0,47420.0,35300.0,64280.0,109550.0,1350.0,120.0,2600.0,820.0,12950.0,3300.0,740.0,390.0,540.0,8140.0,3480.0,640.0,1110.0,1760.0,1700.0,900.0000000000001,660.0,1220.0,1180.0,690.0,1030.0,2730.0,2120.0,2440.0,380.0,2420.0,540.0,770.0,1310.0,400.0,1990.0,340.0,8010.0,3140.0,320.0,3260.0,1530.0,1440.0,5230.0,240.0,1610.0,440.0,1410.0,13480.0,1600.0,280.0,2320.0,1910.0,330.0,2060.0,190.0,70.0,450.00000000000006,24.0
"Analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",analyze building codes bylaws space and site requirements and other technical documents and reports to determine their effect on architectural designs,Evaluate technical data to determine effect on designs or plans.,"Evaluate designs, specifications, or other technical data.",Analyzing Data or Information,Architectural and Civil Drafters,architectural and civil drafters,17-3011.00,Architectural and Civil Drafters,17-3011,17-3011.00,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,1.8,0.0047192851226896,2025-04-24,1.2435273076923077,4.28,96.64,1.1428571428571428,E1,E2,64280.0,56030.0,85700.0,61460.0,60390.0,74390.0,76960.0,66920.0,62230.0,88430.0,61080.0,65220.0,64110.0,58690.0,56580.0,60860.0,63640.0,60940.0,54260.0,72580.0,70760.0,71810.0,75850.0,57990.0,67150.0,57570.0,62290.0,68010.0,60240.0,71460.0,62090.0,57240.0,59050.0,74760.0,63590.0,68010.0,60540.0,63050.0,67430.0,63370.0,66820.0,62890.0,53060.0,64980.0,61530.0,62350.0,60470.0,64100.0,65140.0,63880.0,62260.0,62360.0,47420.0,35300.0,64280.0,109550.0,1350.0,120.0,2600.0,820.0,12950.0,3300.0,740.0,390.0,540.0,8140.0,3480.0,640.0,1110.0,1760.0,1700.0,900.0000000000001,660.0,1220.0,1180.0,690.0,1030.0,2730.0,2120.0,2440.0,380.0,2420.0,540.0,770.0,1310.0,400.0,1990.0,340.0,8010.0,3140.0,320.0,3260.0,1530.0,1440.0,5230.0,240.0,1610.0,440.0,1410.0,13480.0,1600.0,280.0,2320.0,1910.0,330.0,2060.0,190.0,70.0,450.00000000000006,24.0
"Draw maps, diagrams, and profiles, using cross-sections and surveys, to represent elevations, topographical contours, subsurface formations, and structures.",draw maps diagrams and profiles using crosssections and surveys to represent elevations topographical contours subsurface formations and structures,Create maps.,Create visual designs or displays.,Thinking Creatively,Architectural and Civil Drafters,architectural and civil drafters,17-3011.00,Architectural and Civil Drafters,17-3011,17-3011.00,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,2.33,0.011326284294455,2025-04-24,1.757306153846154,4.19,100.0,1.1428571428571428,E2,E2,64280.0,56030.0,85700.0,61460.0,60390.0,74390.0,76960.0,66920.0,62230.0,88430.0,61080.0,65220.0,64110.0,58690.0,56580.0,60860.0,63640.0,60940.0,54260.0,72580.0,70760.0,71810.0,75850.0,57990.0,67150.0,57570.0,62290.0,68010.0,60240.0,71460.0,62090.0,57240.0,59050.0,74760.0,63590.0,68010.0,60540.0,63050.0,67430.0,63370.0,66820.0,62890.0,53060.0,64980.0,61530.0,62350.0,60470.0,64100.0,65140.0,63880.0,62260.0,62360.0,47420.0,35300.0,64280.0,109550.0,1350.0,120.0,2600.0,820.0,12950.0,3300.0,740.0,390.0,540.0,8140.0,3480.0,640.0,1110.0,1760.0,1700.0,900.0000000000001,660.0,1220.0,1180.0,690.0,1030.0,2730.0,2120.0,2440.0,380.0,2420.0,540.0,770.0,1310.0,400.0,1990.0,340.0,8010.0,3140.0,320.0,3260.0,1530.0,1440.0,5230.0,240.0,1610.0,440.0,1410.0,13480.0,1600.0,280.0,2320.0,1910.0,330.0,2060.0,190.0,70.0,450.00000000000006,24.0
