date,iwa,pct_tasks_affected,workers_affected,wages_affected
2025-11-13,Design databases.,54.74,51328.37,5430329919.90
2025-11-13,Inspect facilities or equipment.,8.87,51184.55,3744689860.96
2025-11-13,Perform human resources activities.,25.55,50546.02,3803576063.08
2025-11-13,Operate industrial processing or production equipment.,8.01,48836.55,2552286915.45
2025-11-13,Coach others.,57.61,46620.90,2872746707.78
2025-11-13,Examine people or animals to assess health conditions or physical characteristics.,14.36,45814.54,6273852468.60
2025-11-13,Perform general construction or extraction activities.,3.98,45677.74,2190181897.28
2025-11-13,Clean medical equipment or facilities.,6.53,44503.67,2115987478.04
2025-11-13,"Assist scientists, scholars, or technical specialists with projects or research.",60.02,44472.92,2696960861.08
2025-11-13,Record information about legal matters.,23.47,43947.48,3870681105.31
2025-11-13,Resolve personnel or operational problems.,16.07,41258.07,3582883263.29
2025-11-13,Intervene in crisis situations or emergencies.,10.23,40595.73,1737462309.60
2025-11-13,Assess characteristics of land or property.,5.53,40587.24,1984687684.85
2025-11-13,"Interpret language, cultural, or religious information for others.",81.49,39636.54,2267950133.12
2025-11-13,Research healthcare issues.,59.13,38560.98,4113185981.32
2025-11-13,Study details of artistic productions.,71.60,38396.25,2694047453.74
2025-11-13,Order medical tests or procedures.,37.90,37363.17,6003044200.29
2025-11-13,"Investigate individuals' background, behavior, or activities.",59.90,36567.26,2054126890.55
2025-11-13,Develop sustainable organizational or business policies or practices.,20.09,36058.78,3825494687.16
2025-11-13,Create artistic designs or performances.,54.86,35041.22,2009763325.39
2025-11-13,"Treat injuries, illnesses, or diseases.",8.47,33030.42,4571369827.85
2025-11-13,"Develop news, entertainment, or artistic content.",67.64,31751.78,2303488700.35
2025-11-13,Prepare specimens or materials for testing.,19.10,31551.96,2072936508.91
2025-11-13,Apply decorative finishes.,51.61,31263.30,1739988635.93
2025-11-13,Evaluate project feasibility.,30.10,30843.36,5170873959.30
2025-11-13,Coordinate artistic or entertainment activities.,21.14,30579.67,1622267009.29
2025-11-13,Position workpieces or materials on equipment.,7.66,29695.14,1390362483.66
2025-11-13,Cut materials.,7.48,29240.26,1486847626.16
2025-11-13,Obtain information about goods or services.,77.84,28496.65,2132587760.52
2025-11-13,Present information in legal proceedings.,14.16,27519.94,4134830349.86
2025-11-13,Conduct amusement or gaming activities.,54.92,27493.29,969936490.23
2025-11-13,Mediate disputes.,18.73,27100.78,1561529330.97
2025-11-13,Inspect vehicles.,6.05,26095.61,1507512327.14
2025-11-13,Develop scientific or mathematical theories or models.,63.95,26075.42,2765368803.63
2025-11-13,Present arts or entertainment performances.,23.17,25580.48,2026044558.59
2025-11-13,Apply materials to fill gaps or imperfections.,10.66,24990.48,1228346212.76
2025-11-13,Administer therapeutic treatments.,6.62,24880.63,1805721729.80
2025-11-13,Advise others on environmental sustainability or green practices.,48.23,23744.65,2488639355.89
2025-11-13,Investigate organizational or operational problems.,54.41,23455.29,1890565918.65
2025-11-13,Design industrial systems or equipment.,15.81,22297.69,2335968361.38
2025-11-13,Obtain formal documentation or authorization.,54.98,22277.83,1318537254.48
2025-11-13,Develop financial or business plans.,46.22,22161.45,1401119970.27
2025-11-13,Repair vehicle components.,3.55,21987.43,1169915163.67
2025-11-13,Develop public or community health programs.,31.16,21807.60,2159316903.70
2025-11-13,Process animal carcasses.,24.51,21493.01,839949824.79
2025-11-13,Assist individuals with paperwork.,61.62,20889.19,991013053.76
2025-11-13,"Load products, materials, or equipment for transportation or further processing.",5.52,20769.10,890347580.35
2025-11-13,Administer diagnostic tests to assess patient health.,7.85,20750.17,1498884628.27
2025-11-13,Advocate for individual or community needs.,45.02,20636.49,1412859697.39
2025-11-13,Investigate incidents or accidents.,55.34,20550.10,1831022600.76
2025-11-13,Research historical or social issues.,88.35,20518.24,2103720390.85
2025-11-13,Assemble equipment or components.,8.07,20191.18,1230020087.96
2025-11-13,Apply hygienic or cosmetic agents to skin or hair.,9.01,20086.51,762277003.52
2025-11-13,Investigate the environmental impact of industrial or development activities.,18.23,19168.68,1667997447.89
2025-11-13,"Perform athletic activities for fitness, competition, or artistic purposes.",49.81,18945.14,1223333892.34
2025-11-13,Operate transportation equipment or vehicles.,1.31,18917.45,1443524236.75
2025-11-13,"Join parts using soldering, welding, or brazing techniques.",5.59,18443.13,1152044460.93
2025-11-13,Install energy or heating equipment.,7.61,18417.30,1041193000.16
2025-11-13,Collect environmental or biological samples.,11.75,18356.37,1138837582.23
2025-11-13,Develop research plans or methodologies.,43.21,18042.99,1745463785.61
2025-11-13,Groom or style hair.,12.52,17113.03,603234296.32
2025-11-13,Maintain vehicles in working condition.,6.01,16650.42,770952916.24
2025-11-13,Design materials or devices.,51.90,16620.39,1499510821.35
2025-11-13,Advise others on workplace health or safety issues.,47.31,15491.90,1243032811.40
2025-11-13,Coordinate regulatory compliance activities.,13.79,15373.55,1639139095.29
2025-11-13,Fabricate devices or components.,6.47,15046.45,731519801.19
2025-11-13,Create decorative objects or parts of objects.,58.04,14938.40,674120117.93
2025-11-13,Perform court-related or other legal administrative activities.,11.97,14877.13,907849879.36
2025-11-13,Communicate environmental or sustainability information.,53.79,13898.15,1481802587.44
2025-11-13,Apply protective solutions or coatings.,3.85,13871.65,580253870.01
2025-11-13,Serve on organizational committees.,36.58,13184.30,1215597494.16
2025-11-13,Monitor environmental conditions.,9.94,12136.99,415551935.37
2025-11-13,Operate agricultural or forestry equipment.,1.73,12072.18,481628361.77
2025-11-13,Develop systems or practices to mitigate or resolve environmental problems.,8.21,11763.01,1228889717.76
2025-11-13,Prepare industrial materials for processing or use.,4.68,11279.26,591308884.41
2025-11-13,Maintain medical equipment or instruments.,4.03,11039.93,863999529.15
2025-11-13,Alter audio or video recordings.,48.39,10845.47,748502819.77
2025-11-13,Operate laboratory or field equipment.,18.33,9375.09,669531345.09
2025-11-13,Evaluate production inputs or outputs.,4.77,9035.09,551814507.08
2025-11-13,Direct vehicle traffic.,4.25,8438.11,318334889.29
2025-11-13,Analyze environmental or geospatial data.,15.94,7643.73,691568550.61
2025-11-13,"Discuss legal matters with clients, disputants, or legal professionals or staff.",17.44,7582.70,971233097.58
2025-11-13,Teach safety procedures or standards to others.,41.50,7481.78,355718850.85
2025-11-13,Direct legal activities.,8.40,6968.98,435853855.74
2025-11-13,"Clean workpieces, finished products, or other objects.",3.28,6680.78,322252513.69
2025-11-13,Research issues related to earth sciences.,62.75,6638.01,565997577.10
2025-11-13,Collect samples of products or materials.,13.67,6479.37,318685811.01
2025-11-13,Gather information for news stories.,53.38,5158.31,287772564.65
2025-11-13,"Develop safety standards, policies, or procedures.",6.05,4905.14,597735584.29
2025-11-13,Operate pumping systems or equipment.,6.63,4718.62,215171650.25
2025-11-13,Assess compliance with environmental standards or regulations.,19.85,4001.41,287734268.19
2025-11-13,Follow standard healthcare safety procedures to protect patient and staff members.,13.12,3784.62,283424451.94
2025-11-13,Build structures.,1.43,3717.94,199349937.46
2025-11-13,Install plumbing or piping equipment or systems.,7.06,3678.85,156476556.06
2025-11-13,Fabricate medical devices.,5.26,3543.65,540957716.99
2025-11-13,Fit assistive devices to patients or clients.,14.15,3220.79,149960142.31
2025-11-13,Position tools or equipment.,6.81,3184.97,187063133.21
2025-11-13,Monitor traffic conditions.,3.80,2858.02,99973702.25
2025-11-13,Develop health assessment methods or programs.,2.63,2821.13,177731086.73
2025-11-13,Adjust medical equipment to ensure adequate performance.,10.59,2792.93,459594822.16
2025-11-13,Operate cutting or grinding equipment.,3.05,2701.74,114086794.15
2025-11-13,Develop plans for managing or preserving natural resources.,4.14,2652.29,335592424.57
2025-11-13,Drill holes in earth or materials.,3.73,2649.09,105362240.79
2025-11-13,Operate energy production or distribution equipment.,6.70,2482.30,230407628.75
2025-11-13,Record images with photographic or audiovisual equipment.,21.05,2417.93,135189273.80
2025-11-13,Signal others to coordinate work activities.,1.79,2126.13,92812756.18
2025-11-13,Assemble products or work aids.,0.87,2066.28,86858636.45
2025-11-13,Develop contingency or emergency response plans.,8.83,1947.03,162245609.43
2025-11-13,Evaluate scholarly work.,87.95,1838.89,143692486.69
2025-11-13,Evaluate green technologies or processes.,9.86,1677.13,162152628.82
2025-11-13,Make legal decisions.,22.26,1457.11,150823384.39
2025-11-13,Operate construction or excavation equipment.,0.91,1388.23,68217586.56
2025-11-13,Remove workpieces from production equipment.,1.66,1323.79,60873056.34
2025-11-13,Direct security or safety activities or operations.,7.43,1280.88,93591802.39
2025-11-13,Disassemble equipment.,0.88,1102.42,72941935.38
2025-11-13,Train animals.,9.27,1055.84,40913788.37
2025-11-13,Research agricultural processes or practices.,12.99,1025.30,82690418.61
2025-11-13,Perform agricultural activities.,2.70,964.15,34825202.46
2025-11-13,Process forensic or legal evidence.,10.02,809.20,75725032.50
2025-11-13,Repair workpieces or products.,1.74,665.38,33061284.43
2025-11-13,Draft legislation or regulations.,20.99,568.16,25459351.38
2025-11-13,Sew garments or materials.,1.75,536.52,21922080.38
2025-11-13,Cut trees or other vegetation.,5.25,510.47,23785093.77
2025-11-13,Operate lifting or moving equipment.,0.87,476.14,25929393.48
2025-11-13,Manage agricultural or forestry operations.,2.65,457.67,25366631.43
2025-11-13,Take physical measurements of patients or clients.,14.50,160.86,5535276.50
2025-11-13,Dispose of waste or debris.,0.14,157.14,7721665.23
2025-11-13,Administer emergency medical treatment.,1.18,112.63,7321831.28
2025-11-13,Test sites or materials for environmental hazards.,0.07,41.21,2972219.27
2025-11-13,Manage control systems or activities.,0.00,0.00,0.00
2025-11-13,Tend watercraft.,0.00,0.00,0.00
2025-11-13,Hunt animals.,0.00,0.00,0.00
2025-11-13,Record information about environmental conditions.,0.00,0.00,0.00
2025-11-13,Engrave objects.,0.00,0.00,0.00
2025-11-13,Embalm corpses.,0.00,0.00,0.00
2025-11-13,Protect people or property from threats such as fires or flooding.,0.00,0.00,0.00
2025-11-13,Climb equipment or structures.,0.00,0.00,0.00
2025-11-13,Shape materials to create products.,0.00,0.00,0.00
2025-11-13,Set up protective structures or coverings near work areas.,0.00,0.00,0.00
2025-11-13,Supervise activities in correctional facilities.,0.00,0.00,0.00
2025-11-13,Smooth surfaces of objects or equipment.,0.00,0.00,0.00
2026-02-12,"Provide information to guests, clients, or customers.",71.73,3339988.91,163797021490.83
2026-02-12,Execute financial transactions.,62.95,2732000.37,110534553123.46
2026-02-12,Respond to customer problems or inquiries.,75.18,2201163.18,113640953010.37
2026-02-12,Prepare foods or beverages.,59.49,2118204.31,71841818809.17
2026-02-12,Communicate with others about operational plans or activities.,57.75,1899327.67,114149519570.61
2026-02-12,"Provide general assistance to others, such as customers, patrons, or motorists.",63.49,1656812.53,65394982258.42
2026-02-12,Determine values or prices of goods or services.,65.47,1510441.45,72130676043.97
2026-02-12,Read documents or materials to inform work processes.,61.94,1334199.39,75919056976.78
2026-02-12,Explain technical details of products or services.,81.90,1285081.45,60420247626.49
2026-02-12,Maintain operational records.,21.23,1231274.90,78229490621.61
2026-02-12,"Prepare documentation for contracts, applications, or permits.",71.62,1165173.71,58387552238.55
2026-02-12,"Direct organizational operations, activities, or procedures.",20.66,1151934.75,105089164974.34
2026-02-12,Maintain current knowledge in area of expertise.,72.04,1039293.44,81492302478.81
2026-02-12,Purchase goods or services.,57.82,1022142.87,60048547502.18
2026-02-12,Advise others on products or services.,75.82,1010722.35,74016572460.08
2026-02-12,Train others on operational or work procedures.,53.36,1005459.30,68243211075.39
2026-02-12,Perform administrative or clerical activities.,69.62,994375.87,53147996082.22
2026-02-12,Monitor individual behavior or performance.,57.29,872944.90,53385141320.17
2026-02-12,Evaluate the quality or accuracy of data.,54.83,813099.49,47417033501.65
2026-02-12,Prepare informational or instructional materials.,76.56,812826.09,54281013937.42
2026-02-12,"Measure physical characteristics of materials, products, or equipment.",53.59,790917.05,35834406106.11
2026-02-12,"Promote products, services, or programs.",72.71,748554.40,42132355856.13
2026-02-12,"Develop organizational policies, systems, or processes.",36.62,728812.37,76545134610.64
2026-02-12,"Explain regulations, policies, or procedures.",67.28,691968.53,48406648046.30
2026-02-12,Advise others on business or operational matters.,61.01,690088.00,63637432451.95
2026-02-12,Maintain sales or financial records.,28.09,689913.97,29696354893.39
2026-02-12,Design computer or information systems or applications.,73.78,674387.56,72254544812.37
2026-02-12,Maintain health or medical records.,33.32,671018.26,54680431936.10
2026-02-12,Teach academic or vocational subjects.,58.57,659082.93,42549060653.29
2026-02-12,Arrange displays or decorations.,61.34,655749.94,26473650434.32
2026-02-12,Implement procedures or processes.,71.76,642737.61,70304332388.93
2026-02-12,Train others on health or medical topics.,45.25,639129.01,34879677820.36
2026-02-12,Analyze data to improve operations.,40.74,636558.72,69264715689.54
2026-02-12,"Develop educational programs, plans, or procedures.",36.69,628428.64,38730675044.42
2026-02-12,"Compile records, documentation, or other data.",72.51,613319.55,37775563103.84
2026-02-12,Schedule appointments.,57.54,606806.79,26860244751.82
2026-02-12,Analyze business or financial data.,69.26,598006.64,54116167722.75
2026-02-12,Operate office equipment.,63.06,594103.63,26790153375.45
2026-02-12,Process digital or online data.,65.96,584943.88,38828671769.29
2026-02-12,Develop operational or technical procedures or standards.,66.44,562372.17,57372573536.56
2026-02-12,"Assess student capabilities, needs, or performance.",67.46,550216.05,36848283958.71
2026-02-12,Assist individuals with special needs.,7.54,548859.86,19818197882.82
2026-02-12,Adjust equipment to ensure adequate performance.,56.27,533574.61,29222499635.35
2026-02-12,Assist others to access additional services or resources.,55.90,522414.21,28823843425.89
2026-02-12,Provide food or beverage services.,18.79,521340.58,16691696293.13
2026-02-12,Examine materials or documentation for accuracy or compliance.,61.96,519782.25,32397898491.63
2026-02-12,Create visual designs or displays.,61.16,515938.45,39016083279.76
2026-02-12,Analyze health or medical data.,63.08,513586.84,56118332429.85
2026-02-12,Prepare mixtures or solutions.,56.19,510337.37,22370910575.48
2026-02-12,Supervise personnel activities.,18.70,496204.52,34276831087.08
2026-02-12,Collect data about consumer needs or opinions.,54.01,490406.09,23577522445.19
2026-02-12,Advise others on educational or vocational matters.,69.04,481621.14,34107373430.49
2026-02-12,Operate computer systems or computerized equipment.,76.50,479218.12,24386389669.48
2026-02-12,Present research or technical information.,70.06,461830.68,36484049736.41
2026-02-12,Maintain safety or security.,46.96,460896.61,21494937171.21
2026-02-12,Test performance of equipment or systems.,57.37,458321.73,29169622929.91
2026-02-12,"Distribute materials, supplies, or resources.",57.85,452009.18,21088369302.59
2026-02-12,Analyze market or industry conditions.,76.51,448502.86,40543285358.61
2026-02-12,Calculate financial data.,64.87,444545.79,26273592097.84
2026-02-12,Gather information from physical or electronic sources.,70.70,420049.42,23629927023.23
2026-02-12,Explain medical information to patients or family members.,63.35,413953.41,36559253349.97
2026-02-12,Collect fares or payments.,14.06,406152.32,17535381248.95
2026-02-12,Interview people to obtain information.,50.46,405566.93,29409517377.38
2026-02-12,Advise others on the design or use of technologies.,67.61,403253.21,37781179971.27
2026-02-12,Assign work to others.,27.81,392233.59,22729678310.41
2026-02-12,Develop business or marketing plans.,58.58,386288.31,42876557156.29
2026-02-12,Determine resource needs of projects or operations.,54.36,374691.05,31260283520.51
2026-02-12,Inspect characteristics or conditions of materials or products.,54.36,367910.68,19091553223.78
2026-02-12,Select materials or equipment for operations or projects.,56.05,360627.09,21317499139.71
2026-02-12,Perform recruiting or hiring activities.,40.90,355980.19,28666275165.66
2026-02-12,Plan work activities.,54.18,350485.16,23609942866.18
2026-02-12,Direct construction or extraction activities.,28.91,342192.29,31700919090.86
2026-02-12,Monitor financial data or activities.,52.22,332479.66,24384447849.06
2026-02-12,Manage budgets or finances.,42.79,323290.56,46734964905.80
2026-02-12,Coordinate with others to resolve problems.,56.73,313760.31,24492568605.78
2026-02-12,"Evaluate programs, practices, or processes.",73.85,310608.04,29380059985.42
2026-02-12,Communicate with others about specifications or project details.,62.87,305498.25,28126910814.25
2026-02-12,Train others to use equipment or products.,48.63,303285.22,19778631254.00
2026-02-12,Monitor health conditions of humans or animals.,19.06,302609.46,25067100831.78
2026-02-12,Teach life skills.,57.71,299792.32,12699877249.37
2026-02-12,"Set up classrooms, facilities, educational materials, or equipment.",49.74,297538.58,17893751896.64
2026-02-12,Counsel others about personal matters.,50.39,294776.58,15826939981.49
2026-02-12,Communicate with others about business strategies.,62.48,292638.45,24801208045.84
2026-02-12,Identify business or organizational opportunities.,66.33,290513.57,23776764866.11
2026-02-12,Prepare health or medical documents.,47.63,289224.99,13196890922.65
2026-02-12,Gather data about operational or development activities.,58.82,286283.54,27028508544.96
2026-02-12,Prepare reports of operational or procedural activities.,22.49,286046.08,22508056341.85
2026-02-12,Monitor operation of computer or information technologies.,67.21,284223.29,28508837590.29
2026-02-12,Resolve computer problems.,71.61,275190.91,24411767863.83
2026-02-12,Manage human resources activities.,30.74,266980.09,22001500040.56
2026-02-12,Investigate criminal or legal matters.,56.27,262266.59,19733701685.89
2026-02-12,Provide support or encouragement to others.,51.11,258993.19,17780694593.39
2026-02-12,Determine operational methods or procedures.,62.85,253199.87,18392869040.87
2026-02-12,Develop patient or client care or treatment plans.,48.22,248847.77,26068557944.39
2026-02-12,"Inspect commercial, industrial, or production systems or equipment.",10.98,243537.31,13491668107.78
2026-02-12,Monitor operations to ensure compliance with regulations or standards.,22.81,239267.91,17390094454.76
2026-02-12,"Monitor external affairs, trends, or events.",64.13,233176.82,18736966674.14
2026-02-12,"Set up computer systems, networks, or other information systems.",71.55,232115.89,18158542874.64
2026-02-12,"Maintain electronic, computer, or other technical equipment.",61.98,223893.58,18869684346.92
2026-02-12,Test performance of computer or information systems.,67.40,222003.11,21147660539.83
2026-02-12,Reconcile financial data.,12.16,221544.69,9484373758.99
2026-02-12,Stock supplies or products.,12.73,221149.49,10881654078.78
2026-02-12,Operate audiovisual or related equipment.,26.61,219107.53,8726312859.45
2026-02-12,Program computer systems or production equipment.,70.69,215700.05,18188078178.48
2026-02-12,Explain financial information.,74.51,211037.14,14945132312.10
2026-02-12,Sell products or services.,20.26,210647.78,10783355697.14
2026-02-12,Connect components or supply lines to equipment or tools.,55.16,206861.16,11683641330.86
2026-02-12,"Prepare financial documents, reports, or budgets.",30.22,202839.70,17918869618.48
2026-02-12,Evaluate patient or client condition or treatment options.,25.34,190537.68,13675667217.76
2026-02-12,Develop organizational or program goals or objectives.,44.15,186695.26,24976299891.71
2026-02-12,"Evaluate the characteristics, usefulness, or performance of products or technologies.",61.35,186333.71,19969035537.56
2026-02-12,Advise patients or clients on medical issues.,62.86,186152.92,20437513756.42
2026-02-12,Provide information or assistance to the public.,66.50,185329.17,13089833805.24
2026-02-12,"Clean tools, equipment, facilities, or work areas.",3.35,183991.80,7762690283.80
2026-02-12,"Evaluate designs, specifications, or other technical data.",59.23,183685.40,19627403595.68
2026-02-12,"Examine financial activities, operations, or systems.",16.99,183139.06,10337516436.04
2026-02-12,Negotiate contracts or agreements.,30.13,181633.88,13857322914.95
2026-02-12,"Monitor safety or security of work areas, facilities, or properties.",13.27,174137.05,9351964371.03
2026-02-12,Consult legal materials or public records.,73.34,173727.99,18066507730.60
2026-02-12,Set up equipment.,59.54,173536.05,8155397196.55
2026-02-12,Monitor equipment operation.,7.18,173422.06,8026552467.77
2026-02-12,Maintain facilities or equipment.,55.23,173392.17,8657259764.51
2026-02-12,Advise others on legal or regulatory matters.,55.14,168199.31,21809328765.46
2026-02-12,Prepare legal or regulatory documents.,41.77,167530.10,12724170251.42
2026-02-12,Verify personal information.,49.64,165700.13,11558227338.93
2026-02-12,Schedule operational activities.,26.07,165176.92,9837519898.51
2026-02-12,Monitor resources or inventories.,20.80,164862.78,10404060772.76
2026-02-12,Write material for artistic or commercial purposes.,81.32,164113.76,12203845748.49
2026-02-12,Authorize business activities or transactions.,42.20,160808.92,23012583550.66
2026-02-12,"Research laws, precedents, or other legal data.",92.52,159654.86,22745494185.42
2026-02-12,Operate communications equipment or systems.,56.16,158211.72,8429807730.37
2026-02-12,Confer with healthcare or other professionals about patient care.,16.95,157451.00,12254467556.36
2026-02-12,Sort materials or products.,23.87,156435.62,7681286633.21
2026-02-12,Develop marketing or promotional materials.,85.16,151198.62,11944875674.56
2026-02-12,Process shipments or mail.,18.18,149604.88,7884941793.98
2026-02-12,Notify others of emergencies or problems.,8.80,144003.64,9273258530.43
2026-02-12,Analyze scientific or applied data using mathematical principles.,79.42,141688.71,17501472860.51
2026-02-12,"Document technical designs, procedures, or activities.",65.68,140820.17,14168948079.18
2026-02-12,Implement security measures for computer or information systems.,72.78,140614.67,15137061798.05
2026-02-12,Develop professional relationships or networks.,59.56,139140.71,12150553554.34
2026-02-12,Collect information about patients or clients.,29.11,138322.11,11234877726.86
2026-02-12,Evaluate personnel capabilities or performance.,25.97,136789.26,15794394921.58
2026-02-12,Advise others on healthcare or wellness issues.,49.89,136761.19,13443590923.01
2026-02-12,Analyze biological or chemical substances or related data.,65.14,135082.84,11850559186.29
2026-02-12,Assist healthcare practitioners during medical procedures.,11.02,135026.81,6954650181.58
2026-02-12,Advise others on financial matters.,73.44,132704.28,10789253377.03
2026-02-12,Develop recipes or menus.,62.86,131125.85,5365917443.15
2026-02-12,Position materials or components for assembly.,9.40,130492.07,6903676724.66
2026-02-12,"Replenish inventories of materials, equipment, or products.",15.89,123904.89,8032535466.55
2026-02-12,Repair electrical or electronic equipment.,22.50,123591.75,8098179994.77
2026-02-12,Develop technical specifications for products or operations.,64.53,123087.33,12129191219.51
2026-02-12,Mark materials or objects for identification.,10.63,122401.21,4899493778.01
2026-02-12,"Coordinate activities with clients, agencies, or organizations.",33.80,120092.19,14194662583.11
2026-02-12,Inspect completed work or finished products.,11.26,119025.48,6763214625.11
2026-02-12,Edit written materials or documents.,77.87,116306.22,10003785115.59
2026-02-12,Prescribe medical treatments or devices.,13.25,111008.39,8758040558.02
2026-02-12,Monitor operations to ensure adequate performance.,12.22,110147.40,8892218758.44
2026-02-12,Research technology designs or applications.,70.03,108524.57,11417389458.95
2026-02-12,Install commercial or production equipment.,14.82,108291.13,7466956912.09
2026-02-12,Analyze business or financial risks.,43.05,104268.86,9288016635.42
2026-02-12,Escort others.,21.35,100478.95,3552550984.16
2026-02-12,Diagnose system or equipment problems.,60.03,98646.52,6123351446.88
2026-02-12,Confer with clients to determine needs or order specifications.,57.20,97293.07,6298138724.98
2026-02-12,"Assess living, work, or social needs or status of individuals or communities.",46.53,94636.88,6688517456.05
2026-02-12,"Research organizational behavior, processes, or performance.",66.69,91730.70,7562341691.89
2026-02-12,Analyze performance of systems or equipment.,63.78,91203.73,7411013142.75
2026-02-12,Diagnose health conditions or disorders.,15.08,88410.00,9450274500.30
2026-02-12,"Move materials, equipment, or supplies.",6.22,86194.90,3064596177.38
2026-02-12,Direct scientific or technical activities.,21.89,84571.49,9001606990.66
2026-02-12,"Coordinate group, community, or public activities.",35.26,83860.49,6012842002.11
2026-02-12,Prepare schedules for services or facilities.,31.22,83543.87,3924694026.94
2026-02-12,Maintain tools or equipment.,6.36,83034.46,4481593179.57
2026-02-12,"Evaluate condition of financial assets, property, or other resources.",26.80,82212.23,6962023874.28
2026-02-12,Plan events or programs.,67.44,80650.68,6788240510.82
2026-02-12,Collaborate in the development of educational programs.,38.22,80134.89,4710695621.69
2026-02-12,Prepare proposals or grant applications.,52.55,78998.31,6208796770.87
2026-02-12,Repair tools or equipment.,12.73,74565.26,4220116116.74
2026-02-12,Package objects.,4.92,74320.64,2344979123.04
2026-02-12,Estimate project development or operational costs.,25.20,73345.21,5567395272.52
2026-02-12,Care for plants or animals.,54.50,66628.56,2594237588.52
2026-02-12,Issue documentation.,56.93,66106.36,3117981052.60
2026-02-12,Design electrical or electronic systems or equipment.,36.96,66101.59,7110379520.42
2026-02-12,Transport patients or clients.,13.40,63809.88,2820396648.97
2026-02-12,Test characteristics of materials or products.,24.22,63556.15,4007565624.93
2026-02-12,Prepare medical equipment or work areas for use.,17.12,62791.68,3566585827.14
2026-02-12,Research biological or ecological phenomena.,71.94,61763.31,5468899015.60
2026-02-12,Design structures or facilities.,35.46,61617.20,5955330371.44
2026-02-12,Assess characteristics or impacts of regulations or policies.,65.61,61310.65,5332506616.80
2026-02-12,Operate medical equipment.,16.85,57993.71,6535306118.32
2026-02-12,Administer basic health care or medical treatments.,8.52,56906.64,5114355890.35
2026-02-12,"Develop models of systems, processes, or products.",61.32,56016.54,6454503064.55
2026-02-12,Coach others.,67.15,54157.97,3218848893.03
2026-02-12,Inspect facilities or equipment.,9.28,54117.36,3952969229.74
2026-02-12,Design databases.,55.00,51440.68,5441216908.17
2026-02-12,Perform human resources activities.,25.79,50772.56,3835373092.97
2026-02-12,Record information about legal matters.,26.54,50033.08,4359046197.37
2026-02-12,Operate industrial processing or production equipment.,8.01,48836.55,2552286915.45
2026-02-12,Perform general construction or extraction activities.,4.20,47411.01,2284940309.21
2026-02-12,Examine people or animals to assess health conditions or physical characteristics.,15.16,46555.75,6329755047.41
2026-02-12,"Assist scientists, scholars, or technical specialists with projects or research.",62.96,45540.67,2739638653.65
2026-02-12,Clean medical equipment or facilities.,6.53,44503.67,2115987478.04
2026-02-12,Resolve personnel or operational problems.,16.16,41544.72,3593526317.30
2026-02-12,Intervene in crisis situations or emergencies.,10.23,40595.73,1737462309.60
2026-02-12,Assess characteristics of land or property.,5.53,40587.24,1984687684.85
2026-02-12,Study details of artistic productions.,73.37,40533.44,2823340723.44
2026-02-12,"Interpret language, cultural, or religious information for others.",82.80,40257.01,2304009447.08
2026-02-12,Develop sustainable organizational or business policies or practices.,20.98,39262.07,4085825847.17
2026-02-12,Research healthcare issues.,59.13,38560.98,4113185981.32
2026-02-12,Prepare specimens or materials for testing.,22.51,37366.94,2340309472.17
2026-02-12,Order medical tests or procedures.,37.90,37363.17,6003044200.29
2026-02-12,Coordinate artistic or entertainment activities.,24.36,37202.63,2142737427.76
2026-02-12,"Investigate individuals' background, behavior, or activities.",59.90,36567.26,2054126890.55
2026-02-12,"Treat injuries, illnesses, or diseases.",10.27,36445.01,5314819376.84
2026-02-12,Create artistic designs or performances.,54.86,35041.22,2009763325.39
2026-02-12,"Develop news, entertainment, or artistic content.",67.64,31751.78,2303488700.35
2026-02-12,Present arts or entertainment performances.,28.02,31460.45,2484682519.36
2026-02-12,Apply decorative finishes.,51.61,31263.30,1739988635.93
2026-02-12,Evaluate project feasibility.,30.66,30942.43,5184833603.62
2026-02-12,Position workpieces or materials on equipment.,7.66,29695.14,1390362483.66
2026-02-12,Cut materials.,7.48,29240.26,1486847626.16
2026-02-12,Obtain information about goods or services.,77.84,28496.65,2132587760.52
2026-02-12,Present information in legal proceedings.,14.16,27519.94,4134830349.86
2026-02-12,Conduct amusement or gaming activities.,54.92,27493.29,969936490.23
2026-02-12,Mediate disputes.,18.73,27100.78,1561529330.97
2026-02-12,Develop scientific or mathematical theories or models.,66.02,26223.70,2782256199.60
2026-02-12,Inspect vehicles.,6.05,26095.61,1507512327.14
2026-02-12,Apply materials to fill gaps or imperfections.,10.72,25032.51,1230368757.53
2026-02-12,Administer therapeutic treatments.,6.66,25010.65,1813256433.31
2026-02-12,Collect environmental or biological samples.,14.86,24171.35,1406210545.49
2026-02-12,Assist individuals with paperwork.,67.98,23766.72,1122285699.79
2026-02-12,Advise others on environmental sustainability or green practices.,48.23,23744.65,2488639355.89
2026-02-12,Investigate organizational or operational problems.,54.41,23455.29,1890565918.65
2026-02-12,Apply hygienic or cosmetic agents to skin or hair.,10.88,23276.62,894858002.46
2026-02-12,Design industrial systems or equipment.,16.00,22519.15,2358628241.91
2026-02-12,Obtain formal documentation or authorization.,54.98,22277.83,1318537254.48
2026-02-12,Develop financial or business plans.,46.27,22172.95,1401806892.68
2026-02-12,Repair vehicle components.,3.55,21987.43,1169915163.67
2026-02-12,Develop public or community health programs.,31.16,21807.60,2159316903.70
